UTC Time;Battery Voltage (V);Engine RPM
0022-07-31T17:57:49;13,4375;5333
0022-07-31T17:57:54;13,3125;4716
0022-07-31T17:58:04;13,3125;4503
0022-07-31T17:58:14;13,3125;4886
0022-07-31T17:58:24;13,3125;4849
0022-07-31T17:58:34;13,25;4745
0022-07-31T17:58:44;13,25;4721
0022-07-31T17:58:54;13,3125;4722
0022-07-31T17:59:04;13,375;4754
0022-07-31T17:59:14;13,25;4791
0022-07-31T17:59:24;13,3125;4794
0022-07-31T17:59:34;13,25;4795
0022-07-31T17:59:44;13,25;4925
0022-07-31T17:59:54;13,3125;4876
0022-07-31T18:00:04;13,1875;4982
0022-07-31T18:00:14;13,375;5000
0022-07-31T18:00:24;13,375;5006
0022-07-31T18:00:34;13,4375;5010
0022-07-31T18:00:44;13,3125;4962
0022-07-31T18:00:54;13,375;5020
0022-07-31T18:01:04;13,375;5060
0022-07-31T18:01:14;13,4375;4980
0022-07-31T18:01:24;13,375;4805
0022-07-31T18:01:34;13,375;4683
0022-07-31T18:01:44;13,3125;4547
0022-07-31T18:01:54;13,375;4406
0022-07-31T18:02:04;13,3125;4658
0022-07-31T18:02:14;13,3125;4696
0022-07-31T18:02:24;13,25;4726
0022-07-31T18:02:34;13,3125;4665
0022-07-31T18:02:44;13,3125;4641
0022-07-31T18:02:54;13,375;4509
0022-07-31T18:03:04;13,375;4608
0022-07-31T18:03:14;13,375;4611
0022-07-31T18:03:24;13,375;4547
0022-07-31T18:03:34;13,5;4542
0022-07-31T18:03:44;13,3125;4726
0022-07-31T18:03:54;13,4375;4380
0022-07-31T18:04:04;13,375;4380
0022-07-31T18:04:14;13,5;4529
0022-07-31T18:04:24;13,375;4651
0022-07-31T18:04:34;13,25;4642
0022-07-31T18:04:44;13,4375;4941
0022-07-31T18:04:54;13,375;5096
0022-07-31T18:05:04;13,4375;4546
0022-07-31T18:05:14;13,4375;4669
0022-07-31T18:05:24;13,3125;4367
0022-07-31T18:05:34;13,375;4084
0022-07-31T18:05:44;13,5;4143
0022-07-31T18:05:54;13,4375;3727
0022-07-31T18:06:04;13,375;4380
0022-07-31T18:06:14;13,375;4507
0022-07-31T18:06:24;13,375;4468
0022-07-31T18:06:34;13,3125;4413
0022-07-31T18:06:44;13,3125;4380
0022-07-31T18:06:54;13,3125;4367
0022-07-31T18:07:04;13,25;4660
0022-07-31T18:07:14;13,375;4744
0022-07-31T18:07:24;13,375;4712
0022-07-31T18:07:34;13,375;4763
0022-07-31T18:07:44;13,375;4795
0022-07-31T18:07:54;13,25;4735
0022-07-31T18:08:04;13,25;4717
0022-07-31T18:08:14;13,4375;4726
0022-07-31T18:08:24;13,4375;4721
0022-07-31T18:08:34;13,375;4740
0022-07-31T18:08:44;13,375;4722
0022-07-31T18:08:54;13,375;4713
0022-07-31T18:09:04;13,3125;4708
0022-07-31T18:09:14;13,3125;4722
0022-07-31T18:09:24;13,25;4744
0022-07-31T18:09:34;13,3125;4750
0022-07-31T18:09:44;13,25;4786
0022-07-31T18:09:54;13,3125;4683
0022-07-31T18:10:04;13,3125;4735
0022-07-31T18:10:14;13,4375;4731
0022-07-31T18:10:24;13,3125;4735
0022-07-31T18:10:34;13,3125;4763
0022-07-31T18:10:44;13,3125;4772
0022-07-31T18:10:54;13,3125;4758
0022-07-31T18:11:04;13,375;4740
0022-07-31T18:11:14;13,375;4744
0022-07-31T18:11:24;13,375;4731
0022-07-31T18:11:34;13,3125;4754
0022-07-31T18:11:44;13,4375;4814
0022-07-31T18:11:54;13,3125;4748
0022-07-31T18:12:04;13,375;4699
0022-07-31T18:12:14;13,375;4754
0022-07-31T18:12:24;13,375;4754
0022-07-31T18:12:34;13,375;4741
0022-07-31T18:12:44;13,25;4717
0022-07-31T18:12:54;13,3125;4749
0022-07-31T18:13:04;13,4375;4772
0022-07-31T18:13:14;13,1875;4758
0022-07-31T18:13:24;13,25;4722
0022-07-31T18:13:34;13,25;4777
0022-07-31T18:13:44;13,3125;4746
0022-07-31T18:13:54;13,375;4731
0022-07-31T18:14:04;13,25;4713
0022-07-31T18:14:14;13,375;4736
0022-07-31T18:14:24;13,375;4767
0022-07-31T18:14:34;13,25;4736
0022-07-31T18:14:44;13,3125;4757
0022-07-31T18:14:54;13,25;4750
0022-07-31T18:15:04;13,3125;4762
0022-07-31T18:15:14;13,4375;4731
0022-07-31T18:15:24;13,3125;4741
0022-07-31T18:15:34;13,5;4397
0022-07-31T18:15:44;13,3125;4266
0022-07-31T18:15:54;13,5625;4721
0022-07-31T18:16:04;13,3125;4711
0022-07-31T18:16:14;13,25;4698
0022-07-31T18:16:24;13,3125;4691
0022-07-31T18:16:34;13,25;4693
0022-07-31T18:16:54;13,3125;4814
0022-07-31T18:17:04;13,4375;4722
0022-07-31T18:17:14;13,25;4740
0022-07-31T18:17:24;13,3125;4731
0022-07-31T18:17:34;13,3125;4726
0022-07-31T18:17:44;13,25;4717
0022-07-31T18:17:54;13,375;4690
0022-07-31T18:18:04;13,3125;4744
0022-07-31T18:18:14;13,3125;4777
0022-07-31T18:18:24;13,1875;4736
0022-07-31T18:18:34;13,375;4704
0022-07-31T18:18:44;13,4375;4710
0022-07-31T18:18:54;13,375;4701
0022-07-31T18:19:04;13,25;4665
0022-07-31T18:19:14;13,3125;4671
0022-07-31T18:19:24;13,375;4705
0022-07-31T18:19:34;13,375;4696
0022-07-31T18:19:44;13,375;4726
0022-07-31T18:19:54;13,375;4690
0022-07-31T18:20:04;13,4375;4674
0022-07-31T18:20:14;13,375;4426
0022-07-31T18:20:24;13,4375;4354
0022-07-31T18:20:34;13,4375;4294
0022-07-31T18:20:44;13,5;4380
0022-07-31T18:20:54;13,375;4291
0022-07-31T18:21:04;13,375;4384
0022-07-31T18:21:14;13,5625;4418
0022-07-31T18:21:24;13,5625;4384
0022-07-31T18:21:34;13,375;4464
0022-07-31T18:21:44;13,375;4419
0022-07-31T18:21:54;13,5;4686
0022-07-31T18:22:04;13,375;4735
0022-07-31T18:22:14;13,4375;4731
0022-07-31T18:22:24;13,375;4777
0022-07-31T18:22:34;13,375;4584
0022-07-31T18:22:44;13,375;4542
0022-07-31T18:22:54;13,3125;4498
0022-07-31T18:23:04;13,375;4507
0022-07-31T18:23:14;13,3125;4507
0022-07-31T18:23:24;13,375;4509
0022-07-31T18:23:34;13,3125;4473
0022-07-31T18:23:44;13,3125;4520
0022-07-31T18:23:54;13,3125;4490
0022-07-31T18:24:04;13,3125;4498
0022-07-31T18:24:14;13,375;4491
0022-07-31T18:24:24;13,375;4494
0022-07-31T18:24:34;13,375;4473
0022-07-31T18:24:44;13,3125;4482
0022-07-31T18:24:54;13,1875;4459
0022-07-31T18:25:04;13,3125;4494
0022-07-31T18:25:14;13,3125;4481
0022-07-31T18:25:24;13,3125;4505
0022-07-31T18:25:34;13,375;4505
0022-07-31T18:25:44;13,375;4523
0022-07-31T18:25:54;13,3125;4520
0022-07-31T18:26:04;13,4375;4519
0022-07-31T18:26:14;13,1875;4482
0022-07-31T18:26:24;13,25;4468
0022-07-31T18:26:34;13,3125;4509
0022-07-31T18:26:44;13,3125;4525
0022-07-31T18:26:54;13,375;4490
0022-07-31T18:27:04;13,4375;4551
0022-07-31T18:27:14;13,4375;4262
0022-07-31T18:27:24;13,3125;4193
0022-07-31T18:27:34;13,375;4307
0022-07-31T18:27:44;13,375;4401
0022-07-31T18:27:54;13,5;4278
0022-07-31T18:28:04;13,375;4246
0022-07-31T18:28:14;13,375;4201
0022-07-31T18:28:24;13,4375;4237
0022-07-31T18:28:34;13,3125;4246
0022-07-31T18:28:44;13,4375;4333
0022-07-31T18:28:54;13,4375;4366
0022-07-31T18:29:04;13,4375;4354
0022-07-31T18:29:14;13,4375;4655
0022-07-31T18:29:24;13,4375;4708
0022-07-31T18:29:34;13,375;4716
0022-07-31T18:29:44;13,375;4805
0022-07-31T18:29:54;13,4375;4245
0022-07-31T18:30:04;13,375;4162
0022-07-31T18:30:14;13,4375;4454
0022-07-31T18:30:24;13,4375;4503
0022-07-31T18:30:34;13,375;4456
0022-07-31T18:30:44;13,375;4439
0022-07-31T18:30:54;13,375;4397
0022-07-31T18:31:04;13,4375;4847
0022-07-31T18:31:14;13,5;4989
0022-07-31T18:31:24;13,4375;5075
0022-07-31T18:31:34;13,25;5120
0022-07-31T18:31:44;13,3125;5146
0022-07-31T18:31:54;13,3125;5149
0022-07-31T18:32:04;13,375;4864
0022-07-31T18:32:14;13,3125;4841
0022-07-31T18:32:24;13,3125;4837
0022-07-31T18:32:34;13,375;4795
0022-07-31T18:32:44;13,3125;4731
0022-07-31T18:32:54;13,375;4731
0022-07-31T18:33:04;13,4375;4755
0022-07-31T18:33:14;13,4375;4777
0022-07-31T18:33:24;13,375;4814
0022-07-31T18:33:34;13,4375;4763
0022-07-31T18:33:44;13,3125;4708
0022-07-31T18:33:54;13,375;4741
0022-07-31T18:34:04;13,375;4767
0022-07-31T18:34:14;13,5;4794
0022-07-31T18:34:24;13,375;4451
0022-07-31T18:34:34;13,375;4389
0022-07-31T18:34:44;13,375;4347
0022-07-31T18:34:54;13,3125;4585
0022-07-31T18:35:04;13,3125;4688
0022-07-31T18:35:14;13,3125;4800
0022-07-31T18:35:24;13,5625;4800
0022-07-31T18:35:34;13,4375;4871
0022-07-31T18:35:44;13,4375;4491
0022-07-31T18:35:54;13,375;4468
0022-07-31T18:36:04;13,5;4426
0022-07-31T18:36:14;13,4375;4591
0022-07-31T18:36:24;13,375;4708
0022-07-31T18:36:34;13,375;4699
0022-07-31T18:36:44;13,375;4481
0022-07-31T18:36:54;13,375;4509
0022-07-31T18:37:04;13,5625;4299
0022-07-31T18:37:14;13,4375;4610
0022-07-31T18:37:24;13,375;4833
0022-07-31T18:37:34;13,5;4607
0022-07-31T18:37:44;13,4375;4199
0022-07-31T18:37:54;13,375;4215
0022-07-31T18:38:04;13,3125;4587
0022-07-31T18:38:14;13,375;4605
0022-07-31T18:38:24;13,375;4786
0022-07-31T18:38:34;13,3125;4746
0022-07-31T18:38:44;13,375;4781
0022-07-31T18:38:54;13,375;4789
0022-07-31T18:39:04;13,375;4686
0022-07-31T18:39:14;13,4375;4655
0022-07-31T18:39:24;13,4375;4573
0022-07-31T18:39:34;13,4375;4224
0022-07-31T18:39:44;13,5;4174
0022-07-31T18:39:54;13,375;4203
0022-07-31T18:40:04;13,4375;4060
0022-07-31T18:40:14;13,375;4254
0022-07-31T18:40:24;13,3125;4237
0022-07-31T18:40:34;13,375;4199
0022-07-31T18:40:44;13,3125;4213
0022-07-31T18:40:54;13,625;4174
0022-07-31T18:41:04;13,375;4165
0022-07-31T18:41:14;13,4375;4224
0022-07-31T18:41:24;13,25;4224
0022-07-31T18:41:34;13,25;4262
0022-07-31T18:41:44;13,375;4225
0022-07-31T18:41:54;13,5;4294
0022-07-31T18:42:04;13,375;4246
0022-07-31T18:42:14;13,375;4542
0022-07-31T18:42:24;13,375;4637
0022-07-31T18:42:34;13,4375;4596
0022-07-31T18:42:44;13,4375;4779
0022-07-31T18:42:54;13,3125;4619
0022-07-31T18:43:04;13,4375;4616
0022-07-31T18:43:14;13,4375;4642
0022-07-31T18:43:24;13,4375;4596
0022-07-31T18:43:34;13,5;4600
0022-07-31T18:43:44;13,3125;4587
0022-07-31T18:43:54;13,375;4591
0022-07-31T18:44:04;13,5;4589
0022-07-31T18:44:14;13,5;4581
0022-07-31T18:44:24;13,5;4642
0022-07-31T18:44:34;13,375;4459
0022-07-31T18:44:44;13,375;4490
0022-07-31T18:44:54;13,1875;4547
0022-07-31T18:45:04;13,3125;4610
0022-07-31T18:45:14;13,375;4628
0022-07-31T18:45:24;13,3125;4251
0022-07-31T18:45:34;13,375;4106
0022-07-31T18:45:44;13,5;4367
0022-07-31T18:45:54;13,375;4328
0022-07-31T18:46:04;13,4375;4367
0022-07-31T18:46:14;13,3125;4486
0022-07-31T18:46:24;13,375;4690
0022-07-31T18:46:34;13,375;4769
0022-07-31T18:46:44;13,4375;4819
0022-07-31T18:46:54;13,375;4468
0022-07-31T18:47:04;13,375;4206
0022-07-31T18:47:14;13,4375;4165
0022-07-31T18:47:24;13,375;4170
0022-07-31T18:47:34;13,4375;4389
0022-07-31T18:47:44;13,4375;4398
0022-07-31T18:47:54;13,375;4646
0022-07-31T18:48:04;13,5625;4828
0022-07-31T18:48:14;13,375;4804
0022-07-31T18:48:24;13,375;4805
0022-07-31T18:48:34;13,5;4707
0022-07-31T18:48:44;13,3125;4706
0022-07-31T18:48:54;13,375;4763
0022-07-31T18:49:04;13,4375;4570
0022-07-31T18:49:14;13,4375;4623
0022-07-31T18:49:24;13,25;4586
0022-07-31T18:49:34;13,4375;4556
0022-07-31T18:49:44;13,1875;4551
0022-07-31T18:49:54;13,25;4578
0022-07-31T18:50:04;13,3125;4560
0022-07-31T18:50:14;13,375;4569
0022-07-31T18:50:24;13,3125;4507
0022-07-31T18:50:34;13,4375;4358
0022-07-31T18:50:44;13,4375;3878
0022-07-31T18:50:54;13,375;4141
0022-07-31T18:51:04;13,3125;4071
0022-07-31T18:51:14;13,4375;3964
0022-07-31T18:51:24;13,375;4056
0022-07-31T18:51:34;13,3125;4112
0022-07-31T18:51:44;13,375;4145
0022-07-31T18:51:54;13,3125;3909
0022-07-31T18:52:04;13,5;3866
0022-07-31T18:52:14;13,5;3964
0022-07-31T18:52:24;13,3125;3949
0022-07-31T18:52:34;13,5;3976
0022-07-31T18:52:44;13,4375;4004
0022-07-31T18:52:54;13,3125;3988
0022-07-31T18:53:04;13,375;4029
0022-07-31T18:53:14;13,375;3960
0022-07-31T18:53:24;13,4375;4337
0022-07-31T18:53:34;13,375;4397
0022-07-31T18:53:44;13,3125;4561
0022-07-31T18:53:54;13,4375;4460
0022-07-31T18:54:04;13,3125;4498
0022-07-31T18:54:14;13,3125;4619
0022-07-31T18:54:24;13,375;4650
0022-07-31T18:54:34;13,3125;4731
0022-07-31T18:54:44;13,4375;4641
0022-07-31T18:54:54;13,5;4533
0022-07-31T18:55:04;13,4375;4551
0022-07-31T18:55:14;13,375;4507
0022-07-31T18:55:24;13,375;4531
0022-07-31T18:55:34;13,375;4505
0022-07-31T18:55:44;13,375;4546
0022-07-31T18:55:54;13,375;4556
0022-07-31T18:56:04;13,3125;4525
0022-07-31T18:56:14;13,5;4542
0022-07-31T18:56:24;13,375;4573
0022-07-31T18:56:34;13,375;4542
0022-07-31T18:56:44;13,375;4523
0022-07-31T18:56:54;13,375;4509
0022-07-31T18:57:04;13,5;4498
0022-07-31T18:57:14;13,375;4498
0022-07-31T18:57:24;13,5625;4482
0022-07-31T18:57:34;13,4375;4646
0022-07-31T18:57:44;13,4375;4528
0022-07-31T18:57:54;13,3125;4468
0022-07-31T18:58:04;13,5;4418
0022-07-31T18:58:14;13,375;4547
0022-07-31T18:58:24;13,4375;4538
0022-07-31T18:58:34;13,375;4354
0022-07-31T18:58:44;13,4375;4266
0022-07-31T18:58:54;13,25;4525
0022-07-31T18:59:04;13,3125;4824
0022-07-31T18:59:14;13,375;4896
0022-07-31T18:59:24;13,375;4915
0022-07-31T18:59:34;13,5;4930
0022-07-31T18:59:44;13,375;4953
0022-07-31T18:59:54;13,375;4726
0022-07-31T19:00:04;13,5;4584
0022-07-31T19:00:14;13,375;4735
0022-07-31T19:00:24;13,5;4492
0022-07-31T19:00:34;13,4375;4441
0022-07-31T19:00:44;13,4375;4259
0022-07-31T19:00:54;13,4375;4503
0022-07-31T19:01:04;13,4375;4433
0022-07-31T19:01:14;13,4375;3836
0022-07-31T19:01:24;13,4375;3727
0022-07-31T19:01:34;13,3125;4033
0022-07-31T19:01:44;13,5;3893
0022-07-31T19:01:54;13,375;3918
0022-07-31T19:02:04;13,375;3916
0022-07-31T19:02:14;13,4375;3870
0022-07-31T19:02:24;13,4375;4190
0022-07-31T19:02:34;13,5;4080
0022-07-31T19:02:44;13,375;3886
0022-07-31T19:02:54;13,375;3664
0022-07-31T19:03:04;13,375;3664
0022-07-31T19:03:14;13,5;3852
0022-07-31T19:03:24;13,375;3694
0022-07-31T19:03:34;13,375;3489
0022-07-31T19:03:44;13,375;3034
0022-07-31T19:03:54;13,375;2651
0022-07-31T19:04:04;13,3125;3117
0022-07-31T19:04:14;13,4375;2759
0022-07-31T19:04:24;13,3125;2492
0022-07-31T19:04:34;13,375;3352
0022-07-31T19:04:44;13,3125;3472
0022-07-31T19:04:54;13,375;3214
0022-07-31T19:05:04;13,4375;2929
0022-07-31T19:05:14;13,375;3066
0022-07-31T19:05:24;13,375;2461
0022-07-31T19:05:34;13,25;2477
0022-07-31T19:05:44;13,3125;3168
0022-07-31T19:05:54;13,4375;2592
0022-07-31T19:06:04;13,3125;2587
0022-07-31T19:06:14;13,375;2477
0022-07-31T19:06:24;13,25;1741
0022-07-31T19:06:34;13,1875;1941
0022-07-31T19:06:44;13,25;2133
0022-07-31T19:06:54;13,3125;2137
0022-07-31T19:07:04;13,3125;2373
0022-07-31T19:07:14;13,25;2011
0022-07-31T19:07:24;13,125;1645
0022-07-31T19:07:34;13,125;1591
0022-07-31T19:07:44;13,0625;1591
0022-07-31T19:07:54;13,1875;2548
0022-07-31T19:08:04;13,125;2109
0022-07-31T19:08:14;13,25;2316
0022-07-31T19:08:24;13,3125;2352
0022-07-31T19:08:34;13,3125;2597
0022-07-31T19:08:44;13,375;2301
0022-07-31T19:08:54;13,375;2302
0022-07-31T19:09:04;13,3125;2331
0022-07-31T19:09:14;13,4375;2309
0022-07-31T19:09:24;13,3125;2293
0022-07-31T19:09:34;13,375;2323
0022-07-31T19:09:44;13,375;2316
0022-07-31T19:09:54;13,3125;2310
0022-07-31T19:10:04;13,375;2276
0022-07-31T19:10:14;13,375;2294
0022-07-31T19:10:24;13,4375;2295
0022-07-31T19:10:28;13,375;559
0000-00-00T00:00:05;13,25;0
0000-00-00T00:00:07;13,25;0
0000-00-00T00:00:05;13,1875;0
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:21;10,6875;318
0000-00-00T00:00:23;12,1875;2323
0000-00-00T00:00:33;13;1732
0000-00-00T00:00:34;13,0625;1736
0000-00-00T12:51:49;13,0625;1787
0000-00-00T12:51:59;13,0625;1788
0000-00-00T12:52:09;13,0625;1786
0000-00-00T12:52:19;13,1875;2078
0022-08-03T12:52:29;13,25;2299
0022-08-03T12:52:39;13,25;2236
0022-08-03T12:52:49;13,3125;2395
0022-08-03T12:52:59;13,25;2108
0022-08-03T12:53:09;13,1875;1834
0022-08-03T12:53:19;13,25;1826
0022-08-03T12:53:29;13,25;2166
0022-08-03T12:53:39;13,375;2162
0022-08-03T12:53:49;13,3125;1933
0022-08-03T12:53:59;13,375;1968
0022-08-03T12:54:09;13,3125;1882
0022-08-03T12:54:19;13,375;1918
0022-08-03T12:54:29;13,25;1929
0022-08-03T12:54:39;13,3125;1944
0022-08-03T12:54:49;13,25;1931
0022-08-03T12:54:56;13,25;0
0022-08-03T12:54:57;13,25;0
0000-00-00T00:00:05;13,125;0
0000-00-00T00:00:15;13,125;0
0000-00-00T00:00:22;12,25;1693
0000-00-00T00:00:30;13,125;1862
0000-00-00T13:07:16;13,125;1858
0000-00-00T13:07:26;13,1875;1876
0000-00-00T13:07:36;13,25;1858
0000-00-00T13:07:46;13,25;1874
0000-00-00T13:07:56;13,375;1914
0000-00-00T13:08:06;13,375;1880
0000-00-00T13:08:16;13,3125;1885
0000-00-00T13:08:26;13,4375;2230
0000-00-00T13:08:36;13,3125;2000
0000-00-00T13:08:46;13,375;2018
0000-00-00T13:08:56;13,375;2194
0000-00-00T13:09:06;13,4375;2037
0000-00-00T13:09:16;13,375;2004
0000-00-00T13:09:26;13,375;2006
0000-00-00T13:09:36;13,4375;2016
0000-00-00T13:09:46;13,4375;1960
0000-00-00T13:09:56;13,375;1907
0000-00-00T13:10:06;13,4375;1895
0000-00-00T13:10:16;13,4375;1889
0000-00-00T13:10:26;13,4375;1878
0000-00-00T13:10:36;13,375;1876
0000-00-00T13:10:46;13,4375;1903
0000-00-00T13:10:56;13,4375;1889
0000-00-00T13:11:06;13,375;2218
0000-00-00T13:11:16;13,375;2208
0000-00-00T13:11:26;13,375;2201
0000-00-00T13:11:36;13,375;2205
0000-00-00T13:11:46;13,5;2192
0000-00-00T13:11:56;13,375;2131
0000-00-00T13:12:06;13,4375;1907
0022-08-03T13:12:16;13,4375;1900
0022-08-03T13:12:26;13,375;1894
0022-08-03T13:12:36;13,375;1876
0022-08-03T13:12:46;13,4375;1911
0022-08-03T13:12:56;13,375;1939
0022-08-03T13:13:06;13,4375;1968
0022-08-03T13:13:16;13,375;1972
0022-08-03T13:13:26;13,375;1982
0022-08-03T13:13:36;13,375;1980
0022-08-03T13:13:46;13,375;1834
0022-08-03T13:13:56;13,3125;1603
0022-08-03T13:14:06;13,375;4000
0022-08-03T13:14:16;13,3125;3975
0022-08-03T13:14:26;13,3125;3996
0022-08-03T13:14:36;13,375;3983
0022-08-03T13:14:46;13,375;2154
0022-08-03T13:14:56;13,375;2160
0022-08-03T13:15:06;13,375;2177
0022-08-03T13:15:16;13,3125;2139
0022-08-03T13:15:26;13,4375;2158
0022-08-03T13:15:36;13,375;2750
0022-08-03T13:15:46;13,3125;2044
0022-08-03T13:15:56;13,1875;1476
0022-08-03T13:16:06;13,125;1542
0022-08-03T13:16:16;13,0625;1534
0022-08-03T13:16:26;13;1503
0022-08-03T13:16:36;12,9375;1533
0022-08-03T13:16:46;12,875;1520
0022-08-03T13:16:56;13,125;4781
0022-08-03T13:17:06;13,25;4681
0022-08-03T13:17:16;13,375;4582
0022-08-03T13:17:26;13,375;4596
0022-08-03T13:17:36;13,1875;4582
0022-08-03T13:17:46;13,375;4581
0022-08-03T13:17:56;13,25;4591
0022-08-03T13:18:06;13,375;4594
0022-08-03T13:18:16;13,25;4578
0022-08-03T13:18:26;13,25;4578
0022-08-03T13:18:36;13,3125;4564
0022-08-03T13:18:46;13,3125;4578
0022-08-03T13:18:56;13,3125;4294
0022-08-03T13:19:06;13,25;4291
0022-08-03T13:19:16;13,375;4272
0022-08-03T13:19:26;13,25;4350
0022-08-03T13:19:36;13,25;4341
0022-08-03T13:19:46;13,375;4282
0022-08-03T13:19:56;13,3125;4237
0022-08-03T13:20:06;13,375;4333
0022-08-03T13:20:16;13,375;4407
0022-08-03T13:20:26;13,375;4402
0022-08-03T13:20:36;13,3125;4371
0022-08-03T13:20:46;13,3125;4208
0022-08-03T13:20:56;13,3125;4050
0022-08-03T13:21:06;13,25;4037
0022-08-03T13:21:16;13,25;3825
0022-08-03T13:21:26;13,25;3840
0022-08-03T13:21:36;13,25;3724
0022-08-03T13:21:46;13,3125;3489
0022-08-03T13:21:56;13,3125;3802
0022-08-03T13:22:06;13,4375;3852
0022-08-03T13:22:16;13,3125;3859
0022-08-03T13:22:26;13,3125;3901
0022-08-03T13:22:36;13,375;3859
0022-08-03T13:22:46;13,3125;3825
0022-08-03T13:22:56;13,375;3866
0022-08-03T13:23:06;13,4375;3874
0022-08-03T13:23:16;13,25;3863
0022-08-03T13:23:26;13,375;3777
0022-08-03T13:23:36;13,375;3441
0022-08-03T13:23:46;13,3125;3105
0022-08-03T13:23:56;13,3125;2543
0022-08-03T13:24:06;13,3125;2495
0022-08-03T13:24:16;13,3125;2510
0022-08-03T13:24:26;13,3125;2503
0022-08-03T13:24:36;13,25;2338
0022-08-03T13:24:46;13,3125;2241
0022-08-03T13:24:56;13,25;2063
0022-08-03T13:25:06;13,3125;2223
0022-08-03T13:25:16;13,3125;2081
0022-08-03T13:25:26;13,25;2125
0022-08-03T13:25:36;13,25;2125
0022-08-03T13:25:46;13,1875;1978
0022-08-03T13:25:56;13,125;2212
0022-08-03T13:26:06;13,4375;4628
0022-08-03T13:26:16;13,375;4614
0022-08-03T13:26:26;13,25;4619
0022-08-03T13:26:36;13,25;4605
0022-08-03T13:26:46;13,4375;4600
0022-08-03T13:26:56;13,3125;4624
0022-08-03T13:27:06;13,375;4628
0022-08-03T13:27:16;13,25;4623
0022-08-03T13:27:26;13,25;4627
0022-08-03T13:27:36;13,3125;4610
0022-08-03T13:27:46;13,375;4646
0022-08-03T13:27:56;13,25;4397
0022-08-03T13:28:06;13,375;4371
0022-08-03T13:28:16;13,375;4450
0022-08-03T13:28:26;13,3125;4430
0022-08-03T13:28:36;13,3125;4324
0022-08-03T13:28:46;13,3125;4307
0022-08-03T13:28:56;13,1875;4212
0022-08-03T13:29:06;13,25;4181
0022-08-03T13:29:16;13,375;4083
0022-08-03T13:29:26;13,1875;4120
0022-08-03T13:29:36;13,375;4092
0022-08-03T13:29:46;13,25;4006
0022-08-03T13:29:56;13,375;4029
0022-08-03T13:30:06;13,3125;3821
0022-08-03T13:30:16;13,25;4161
0022-08-03T13:30:26;13,3125;3897
0022-08-03T13:30:36;13,375;3955
0022-08-03T13:30:46;13,3125;3893
0022-08-03T13:30:56;13,3125;3990
0022-08-03T13:31:06;13,3125;3872
0022-08-03T13:31:16;13,3125;3819
0022-08-03T13:31:26;13,375;3882
0022-08-03T13:31:36;13,375;3861
0022-08-03T13:31:46;13,375;3836
0022-08-03T13:31:56;13,375;3788
0022-08-03T13:32:06;13,4375;3646
0022-08-03T13:32:16;13,375;3522
0022-08-03T13:32:26;13,3125;3114
0022-08-03T13:32:36;13,3125;2764
0022-08-03T13:32:46;13,5;2782
0022-08-03T13:32:56;13,3125;2677
0022-08-03T13:33:06;13,4375;2825
0022-08-03T13:33:16;13,25;2816
0022-08-03T13:33:26;13,375;2967
0022-08-03T13:33:36;13,3125;2524
0022-08-03T13:33:46;13,375;2048
0022-08-03T13:33:56;13,3125;2227
0022-08-03T13:34:06;13,375;2199
0022-08-03T13:34:16;13,1875;1937
0022-08-03T13:34:26;13,3125;1900
0022-08-03T13:34:36;13,3125;1946
0022-08-03T13:34:46;13,1875;1580
0022-08-03T13:34:56;13,0625;1574
0022-08-03T13:35:06;13,0625;1519
0022-08-03T13:35:16;13,0625;1883
0022-08-03T13:35:26;13,0625;1968
0022-08-03T13:35:36;13,125;2095
0022-08-03T13:35:46;13,1875;2116
0022-08-03T13:35:56;13,125;1755
0022-08-03T13:36:06;13;1511
0022-08-03T13:36:16;12,9375;1500
0022-08-03T13:36:26;12,9375;1511
0022-08-03T13:36:36;13,125;2203
0022-08-03T13:36:46;13,1875;2482
0022-08-03T13:36:56;13,125;2234
0022-08-03T13:37:06;13,1875;2293
0022-08-03T13:37:16;13,1875;2262
0022-08-03T13:37:26;13,125;1778
0022-08-03T13:37:36;13,0625;1763
0022-08-03T13:37:46;13,0625;1931
0022-08-03T13:37:56;13,0625;1670
0022-08-03T13:38:06;13,0625;1869
0022-08-03T13:38:16;13,1875;2185
0022-08-03T13:38:26;13,0625;1557
0022-08-03T13:38:36;12,9375;1570
0000-00-00T00:00:05;13;0
0000-00-00T00:00:15;13;0
0000-00-00T00:00:24;12,6875;1500
0000-00-00T00:00:30;13;1505
0000-00-00T13:48:21;12,9375;1522
0000-00-00T13:48:31;12,9375;1528
0000-00-00T13:48:41;12,8125;1536
0000-00-00T13:48:51;13;1649
0022-08-03T13:49:01;13,125;1920
0022-08-03T13:49:11;13,1875;2622
0022-08-03T13:49:21;13,125;1937
0022-08-03T13:49:31;12,9375;1567
0022-08-03T13:49:41;13;1605
0022-08-03T13:49:51;13;1832
0022-08-03T13:50:01;13,0625;1803
0022-08-03T13:50:11;13;1777
0022-08-03T13:50:21;13;1774
0022-08-03T13:50:31;13;1757
0022-08-03T13:50:41;13,125;2214
0022-08-03T13:50:51;13,1875;2223
0022-08-03T13:51:01;13;1813
0022-08-03T13:51:11;13,0625;1789
0022-08-03T13:51:21;13;1620
0022-08-03T13:51:31;12,9375;1605
